FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3008519597,"Yangzhou Hengyuan Daily Chemical Plastic Co., Ltd",-,China,Drugs,2016-09-26,Warning Letter,505482
3005664940,Buderer Drug Company Inc,Ohio,United States,Drugs,2016-09-20,Warning Letter,506509
3008996626,"Yuxing Biotechnology (Group) Co., Ltd.",-,China,Drugs,2016-09-15,Warning Letter,487471
1000174711,"Cheng Fong Chemical Co., Ltd. Dayuan Factory",-,Taiwan,Drugs,2016-09-15,Warning Letter,506380
3010462471,Mappel Industria de Embalagens S.A.,-,Brazil,Drugs,2016-09-12,Warning Letter,507230
3009486960,"Option Care Enterprises, Inc.",Washington,United States,Drugs,2016-09-07,Warning Letter,497908
3011158388,Nephron Sterile Compounding Center LLC,South Carolina,United States,Drugs,2016-09-02,Warning Letter,480214
3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,Illinois,United States,Drugs,2016-09-02,Warning Letter,487024
3005530267,"BBS Pharmacy, Inc. dba B&B Pharmacy",California,United States,Drugs,2016-09-02,Warning Letter,491629
3012143120,"Bio-Stasis International, Inc",California,United States,Drugs,2016-08-31,Warning Letter,496374
3004364074,Lima & Pergher Industria e Comercio S/A,-,Brazil,Drugs,2016-08-26,Warning Letter,498366
3010532174,Pan Drugs Limited,-,India,Drugs,2016-08-25,Warning Letter,490052
3012080718,Jeffreys Drug Store,Pennsylvania,United States,Drugs,2016-08-25,Warning Letter,495144
3002644678,Elite Laboratories Inc.,New Jersey,United States,Drugs,2016-08-25,Warning Letter,496551
3001576820,CFP Acquisitions Inc.,Oklahoma,United States,Drugs,2016-08-19,Warning Letter,474607
3002773156,"Xinxiang Pharmaceutical Co., Ltd.",-,China,Drugs,2016-08-19,Warning Letter,494134
3008259785,Xinxiang Tuoxin Pharmaceutical Co. Ltd,-,China,Drugs,2016-08-19,Warning Letter,494134
3009590582,"Central Admixture Pharmacy Services, Inc.",Pennsylvania,United States,Drugs,2016-08-19,Warning Letter,498479
3009590582,"Central Admixture Pharmacy Services, Inc.",Pennsylvania,United States,Drugs,2016-08-19,Warning Letter,498625
3004378804,Central Admixture Pharmacy Services Inc,California,United States,Drugs,2016-08-18,Warning Letter,497021
3010894019,"Brown's Compounding Center, Inc.",Colorado,United States,Drugs,2016-08-17,Warning Letter,490869
3011007486,Amniotic Therapies LLC,Texas,United States,Biologics,2016-08-17,Warning Letter,497439
2523348,Frontida BioPharm Inc,Pennsylvania,United States,Drugs,2016-08-15,Warning Letter,473486
1000117234,"College Pharmacy, Inc.",Colorado,United States,Drugs,2016-08-15,Warning Letter,492634
3004414652,Unimark Remedies Limited,-,India,Drugs,2016-08-12,Warning Letter,483816
3008117347,Unimark Remedies Limited,-,India,Drugs,2016-08-12,Warning Letter,483816
3004562873,Valgene Incorporated dba Cape Drugs,Maryland,United States,Drugs,2016-08-12,Warning Letter,499626
3003735151,Zhejiang Hisoar Pharmaceutical Co. Ltd.,-,China,Drugs,2016-08-11,Warning Letter,486933
3008618917,Huzhou Aupower Sanitary Commodity,-,China,Drugs,2016-08-10,Warning Letter,499660
3011936057,"Jack P. Herick, Inc. dba Glades Drugs",Florida,United States,Drugs,2016-08-09,Warning Letter,494675
3011627411,Sentara Infusion Services,Virginia,United States,Drugs,2016-08-08,Warning Letter,494176
1000222037,Noven Pharmaceuticals Inc,Florida,United States,Drugs,2016-08-05,Warning Letter,479136
3004578635,"The Wellness Center Pharmacy, Inc., dba Designer Drugs",Tennessee,United States,Drugs,2016-08-05,Warning Letter,496523
3003631275,Zhejiang Medicine Co. Ltd. Xinchang Pharmaceutical Factory,-,China,Drugs,2016-08-04,Warning Letter,493274
3000204955,"Adamson Analytical Laboratories, Inc.",California,United States,Drugs,2016-08-02,Warning Letter,479304
3010940539,Plainsboro Pharmacy,New Jersey,United States,Drugs,2016-08-01,Warning Letter,493319
3004504906,"Techni Med, Inc. dba The Compounder",Illinois,United States,Drugs,2016-07-29,Warning Letter,493750
3006594435,Concept Products Limited,-,China,Drugs,2016-07-26,Warning Letter,492797
3010589333,Right Value Drug Stores LLC,Texas,United States,Drugs,2016-07-25,Warning Letter,461000
3011581046,"Kalman Health & Wellness, Inc.",Illinois,United States,Drugs,2016-07-25,Warning Letter,487023
3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",Illinois,United States,Drugs,2016-07-22,Warning Letter,493734
3002708794,Diabetes Corporation of America,Tennessee,United States,Drugs,2016-07-21,Warning Letter,488445
3010307355,Xiamen Origin Biotech Co. Ltd.,-,China,Drugs,2016-07-19,Warning Letter,496704
3008815009,GenPak Solutions LLC,Ohio,United States,Drugs,2016-07-12,Warning Letter,480257
3011364861,"Health Innovations Pharmacy, Inc",North Carolina,United States,Drugs,2016-07-08,Warning Letter,489187
3011430551,"Brookfield Medical/Surgical Supplies, Inc.",Connecticut,United States,Drugs,2016-07-06,Warning Letter,492682
1000166776,SmithKline Beecham Limited,-,United Kingdom,Drugs,2016-06-30,Warning Letter,484697
3010984686,American Specialty Pharmacy,Texas,United States,Drugs,2016-06-28,Warning Letter,476162
3003947557,"John D. Gabriel, MD",Texas,United States,Drugs,2016-06-28,Warning Letter,498355
3010166847,"Guangzhou Haishi Biological Technology Co., Ltd.",-,China,Drugs,2016-06-22,Warning Letter,490848
3005180755,"Coastal Meds, LLC",Mississippi,United States,Drugs,2016-06-22,Warning Letter,490967
3006560479,Chongqing Lummy Pharmaceutical Co. Ltd.,-,China,Drugs,2016-06-22,Warning Letter,494702
3007931994,Fleming Laboratories Limited,-,India,Drugs,2016-06-21,Warning Letter,438607
3006747805,Jiangsu ZW Pharmaceuticals Co. Ltd.,-,China,Drugs,2016-06-21,Warning Letter,471212
3011396023,Innovative Compounding Pharmacy,California,United States,Drugs,2016-06-20,Warning Letter,484658
3012095980,Best Bentonite,Oklahoma,United States,Drugs,2016-06-17,Warning Letter,494502
3006895951,"Shanghai Desano Chemical Pharmaceutical Co., Ltd.",-,China,Drugs,2016-06-16,Warning Letter,489712
3011461901,Centro Naturista,Texas,United States,Drugs,2016-06-16,Warning Letter,492272
1626573,S.R. Burzynski Manufacturing Facility,Texas,United States,Drugs,2016-06-13,Warning Letter,495205
3011504027,Compounding Pharmacy of America,Tennessee,United States,Drugs,2016-06-09,Warning Letter,476703
3004600183,"Millers of Wyckoff, Inc.",New Jersey,United States,Drugs,2016-06-07,Warning Letter,484793
3003780900,"People's Custom Rx and Clinical Care, LLC",Tennessee,United States,Drugs,2016-06-06,Warning Letter,494668
3011286349,"Qualgen, LLC",Oklahoma,United States,Drugs,2016-06-03,Warning Letter,495946
3012278106,Anil Gangwani,-,India,Drugs,2016-06-02,Warning Letter,495560
3012260654,KABS Software,-,Germany,Drugs,2016-06-02,Warning Letter,495561
3012264388,Nurettin Yagmur Bokurt,-,Turkey,Drugs,2016-06-02,Warning Letter,495561
3001878625,Ko Da Pharmaceutical Co Ltd,-,Taiwan,Drugs,2016-05-27,Warning Letter,486598
3009474948,Austin Biotechnology Inc.,-,Taiwan,Drugs,2016-05-27,Warning Letter,486659
3011656880,PCP LV LLC dba Pinnacle Compounding Pharmacy,Nevada,United States,Drugs,2016-05-23,Warning Letter,492707
3001229385,Latina Pharma S.p.A.,-,Italy,Drugs,2016-05-20,Warning Letter,484369
3011454550,"Neuralight HD, LLC",California,United States,Drugs,2016-05-20,Warning Letter,485066
3005694111,Megafine Pharma (P) Limited,-,India,Drugs,2016-05-19,Warning Letter,479195
3011509553,RXQ Compounding LLC,Ohio,United States,Drugs,2016-05-19,Warning Letter,491670
3011595566,Jose Giron,Florida,United States,Drugs,2016-05-19,Warning Letter,494148
3003687986,Mytilini Enterprises LLC dba Bedford Pharmacy Inc.,New Hampshire,United States,Drugs,2016-05-18,Warning Letter,486159
3005761912,BBT Biotech Gmbh,-,Germany,Drugs,2016-05-16,Warning Letter,490149
3006986091,"Tai Heng Industry Co., Ltd.",-,China,Drugs,2016-05-12,Warning Letter,489692
3009295662,Economax Llc,New York,United States,Drugs,2016-05-06,Warning Letter,488406
3010690960,Unknown IMF,-,-,Drugs,2016-05-06,Warning Letter,488406
3009422393,"Banner Pharmacy Services, LLC",Arizona,United States,Drugs,2016-05-05,Warning Letter,481380
3011193301,"PharmaLogic CSP, Inc.",West Virginia,United States,Drugs,2016-04-29,Warning Letter,460851
3010055376,"Service First Pharmacies Inc, dba Madison Drugs",Alabama,United States,Drugs,2016-04-27,Warning Letter,492312
1000516325,Lincare Inc,Arkansas,United States,Drugs,2016-04-25,Warning Letter,492840
3011630209,"Hartley Medical Center Pharmacy, Incorporated",California,United States,Drugs,2016-04-21,Warning Letter,483574
3007287078,Polydrug Laboratories Pvt. Ltd.,-,India,Drugs,2016-04-14,Warning Letter,477491
3012022989,Ultimate Weight Loss Co.,Florida,United States,Drugs,2016-04-14,Warning Letter,490761
3004516706,Florida Institute for Reproductive Sciences and Technologies,Florida,United States,Biologics,2016-04-14,Warning Letter,490876
3006406317,"Apotheca Supply, Inc",Alabama,United States,Drugs,2016-04-07,Warning Letter,460921
3010157885,Oeyama-Moto Medical Foundation,California,United States,Drugs,2016-04-07,Warning Letter,489724
3005280525,Sri Krishna Pharmaceuticals Limited,-,India,Drugs,2016-04-01,Warning Letter,472869
3011596842,"Oeyama-Moto-Medical Group Foundation, LLC",California,United States,Drugs,2016-03-29,Warning Letter,490273
3011593655,"Benedict S. Liao, M.D.",California,United States,Drugs,2016-03-29,Warning Letter,491395
3011402879,The Wellness Pharmacy,Virginia,United States,Drugs,2016-03-23,Warning Letter,483891
3008231170,"Infusion Options, Inc.",New York,United States,Drugs,2016-03-21,Warning Letter,442882
1017687,"PAI Holdings, LLC. dba Pharmaceutical Associates Inc",South Carolina,United States,Drugs,2016-03-21,Warning Letter,485916
3002401385,Custom Compounding Center,Arkansas,United States,Drugs,2016-03-16,Warning Letter,481888
3009450328,Black Onyx World Llc dba Alikay Naturals,Florida,United States,Drugs,2016-03-16,Warning Letter,489587
3002127548,Liberty Drug & Surgical,New Jersey,United States,Drugs,2016-03-14,Warning Letter,485027
3010922197,"Complete Pharmacy and Medical Solutions, LLC.",Florida,United States,Drugs,2016-03-10,Warning Letter,476080
3005151526,DrNaturalHealing Inc.,Delaware,United States,Drugs,2016-03-10,Warning Letter,476817
3008364285,Jubilant Draximage Radiopharmacies Inc,Missouri,United States,Drugs,2016-03-10,Warning Letter,480877
3011714464,"Cheta Nand, M.D.",Washington,United States,Drugs,2016-03-10,Warning Letter,489594
3003718003,Essential Pharmacy Compounding,Nebraska,United States,Drugs,2016-03-10,Warning Letter,489638
3005151215,Emcure Pharmaceuticals Limited,-,India,Drugs,2016-03-03,Warning Letter,455201
3011610893,ALV Supplement Direct,Minnesota,United States,Drugs,2016-03-03,Warning Letter,471165
3011063643,Pikeville Medical Center Inc Institutional Review Committee,Kentucky,United States,Drugs,2016-03-01,Warning Letter,484248
3003434972,"Wedgewood Connect, LLC",California,United States,Drugs,2016-02-29,Warning Letter,477540
3011130315,Medivera Compounding Pharmacy,Michigan,United States,Drugs,2016-02-26,Warning Letter,470499
3011071528,Jamaica Hospital Medical Center IRB,New York,United States,Drugs,2016-02-24,Warning Letter,486430
1642813,Chemolee Lab Corporation,Texas,United States,Drugs,2016-02-23,Warning Letter,471198
3011696997,Alexander Neumeister,Connecticut,United States,Drugs,2016-02-19,Warning Letter,485225
3011496275,Lucy's Weight Loss (dba. Waisted With Lucy),Texas,United States,Drugs,2016-02-17,Warning Letter,484765
1926719,Sharim Distributing Co Inc,Missouri,United States,Drugs,2016-02-11,Warning Letter,482681
3009724085,Olympia Pharmaceuticals,Florida,United States,Drugs,2016-02-04,Warning Letter,477480
3011786796,"Morguetorium, LLC",Texas,United States,Drugs,2016-02-04,Warning Letter,479703
3013579087,MICHIGAN HERBAL REMEDIES,Michigan,United States,Drugs,2016-02-04,Warning Letter,480780
3011800285,Tasty Hemp Oil,Michigan,United States,Drugs,2016-02-04,Warning Letter,480780
3011789859,PainBomb,New Mexico,United States,Drugs,2016-02-04,Warning Letter,481533
3011899117,HealthyHempOil.com,Texas,United States,Drugs,2016-02-04,Warning Letter,482326
3011123993,Infusion Systems of SW Florida Inc. dba Myerlee Pharmacy,Florida,United States,Drugs,2016-02-03,Warning Letter,478447
3011609084,"Better Rx, LLC",Texas,United States,Drugs,2016-02-02,Warning Letter,484258
3007942369,"Fallon Wellness Pharmacy, L.L.C.",New York,United States,Drugs,2016-02-01,Warning Letter,485889
3002807297,Ipca Laboratories Limited,-,India,Drugs,2016-01-29,Warning Letter,442963
3005977675,Ipca Laboratories Limited,-,India,Drugs,2016-01-29,Warning Letter,442963
3007574780,Ipca Laboratories Limited,-,India,Drugs,2016-01-29,Warning Letter,442963
3011278953,"Physician Preferred Medical, LLC",Oklahoma,United States,Drugs,2016-01-20,Warning Letter,482926
3004268965,HTO Nevada Inc,Oregon,United States,Drugs,2016-01-13,Warning Letter,473118
3005734706,MasterPharm LLC,New York,United States,Drugs,2016-01-08,Warning Letter,483426
3007719313,"Zhejiang Hisun Pharmaceutical Co., Ltd.",-,China,Drugs,2016-01-04,Warning Letter,475849
3011681925,Irvine Stem Cell Treatment Center,California,United States,Biologics,2015-12-30,Warning Letter,483320
3011770053,Manhattan Regenerative Medicine Medical Group,New York,United States,Biologics,2015-12-30,Warning Letter,483320
3011711898,Miami Stem Cell Treatment Center,Florida,United States,Biologics,2015-12-30,Warning Letter,483320
3002984011,Zydus Lifesciences Limited,-,India,Drugs,2015-12-23,Warning Letter,471062
3006595385,Zydus Lifesciences Limited,-,India,Drugs,2015-12-23,Warning Letter,471062
3011014614,Ionia Pharmacy,California,United States,Drugs,2015-12-22,Warning Letter,481357
3005472652,VP Pharmacy Partners LLC,Kentucky,United States,Drugs,2015-12-18,Warning Letter,455964
3011357279,"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",Michigan,United States,Drugs,2015-12-18,Warning Letter,478092
3002809586,Sun Pharmaceutical Industries Ltd.,-,India,Drugs,2015-12-17,Warning Letter,458804
3005440817,Chan Yat Hing Medicine Factory,-,-,Drugs,2015-12-15,Warning Letter,483443
3011412185,Montana Compounding Pharmacy PC,Montana,United States,Drugs,2015-12-11,Warning Letter,477564
3010658018,The One Minute Miracle Inc.,Florida,United States,Drugs,2015-12-11,Warning Letter,478211
3011152407,AnazaoHealth Corporation,Nevada,United States,Drugs,2015-12-09,Warning Letter,460480
3004483463,"Coast Quality Pharmacy, LLC dba Anazao Health",Florida,United States,Drugs,2015-12-09,Warning Letter,460480
1000120311,"Medisca, Inc.",New York,United States,Drugs,2015-11-25,Warning Letter,428290
3037651109,"McGuff Pharmaceuticals, Inc.",California,United States,Drugs,2015-11-13,Warning Letter,481444
3010490167,"Edge Pharma, LLC",Vermont,United States,Drugs,2015-11-12,Warning Letter,447006
2246811,Monmouth Medical Center IRB,New Jersey,United States,Drugs,2015-11-10,Warning Letter,480052
3013995812,Heritage Pharmaceuticals Inc,New Jersey,United States,Drugs,2015-11-05,Warning Letter,474306
3005447965,Dr. Reddy's Laboratories Limited,-,India,Drugs,2015-11-05,Warning Letter,481160
3002949085,Dr. Reddy's Laboratories Limited CTO VI,-,India,Drugs,2015-11-05,Warning Letter,481160
3006549835,Dr. Reddy's Laboratories Ltd.,-,India,Drugs,2015-11-05,Warning Letter,481160
3005084110,"Advanced Physician Solutions, Inc.",California,United States,Drugs,2015-11-03,Warning Letter,451122
3003737804,Sandoz Private Limited,-,India,Drugs,2015-11-02,Warning Letter,445532
3004944629,Sandoz Private Limited,-,India,Drugs,2015-11-02,Warning Letter,445532
3001617778,"Thomas S. Tooma, M.D.",California,United States,Drugs,2015-11-02,Warning Letter,480387
3004969894,Triangle Compounding Pharmacy Inc,North Carolina,United States,Drugs,2015-11-02,Warning Letter,480724
3010955218,Johnson Memorial Cancer Center,Connecticut,United States,Drugs,2015-10-28,Warning Letter,473641
3004971302,"Auxigen Pharmaceutical, LLC",Indiana,United States,Drugs,2015-10-27,Warning Letter,442197
3009032449,"Eclipse Medcorp, LLC",Texas,United States,Biologics,2015-10-27,Warning Letter,478778
1972829,Park Avenue Compounding,Missouri,United States,Drugs,2015-10-19,Warning Letter,456683
3010024048,TopLife International,-,China,Drugs,2015-10-15,Warning Letter,477518
3011695988,Seeds of Light Enterprises,Florida,United States,Drugs,2015-10-15,Warning Letter,477518
3011417907,"Gregory J. Tracey, M.D.",New Jersey,United States,Drugs,2015-10-06,Warning Letter,478383
3005202703,Unimark Remedies Ltd.,-,India,Drugs,2015-09-29,Warning Letter,429340
1000121499,"Mihalko Medical, LLC",Pennsylvania,United States,Drugs,2015-09-29,Warning Letter,480933
1000492333,Jaychem Industries Ltd,-,New Zealand,Drugs,2015-09-04,Warning Letter,439683
3003263118,Pan Drugs Ltd.,-,India,Drugs,2015-09-02,Warning Letter,446630
3010450840,"Specialty Medicine Compounding Pharmacy, P.C.",Michigan,United States,Drugs,2015-08-31,Warning Letter,441264
3011074473,Option Care,Texas,United States,Drugs,2015-08-27,Warning Letter,454500
3005144312,"Civic Center Pharmacy, Inc.",Arizona,United States,Drugs,2015-08-20,Warning Letter,453724
3004593468,Coram Healthcare Corp. of Indiana,Indiana,United States,Drugs,2015-08-11,Warning Letter,453295
3007512701,Mylan Laboratories Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3007648351,Mylan Laboratories Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3003813519,OneSource Specialty Pharma Limited,-,India,Drugs,2015-08-07,Warning Letter,464863
3010900590,"Qinghai Baojiantang Pharmaceutical Co., Ltd",-,China,Drugs,2015-07-31,Warning Letter,471205
3006551211,Japanese Mayo Kaisha Pharmacy Export Ltd,-,Japan,Drugs,2015-07-31,Warning Letter,471205
3011440475,Just Enhance,New Jersey,United States,Drugs,2015-07-31,Warning Letter,471205
3011495194,"R Thomas Marketing, LLC",New York,United States,Drugs,2015-07-31,Warning Letter,471205
3007417822,Timpo Bioengineering Co Ltd,Georgia,United States,Drugs,2015-07-31,Warning Letter,471205
3010690944,Unknown IMF,-,-,Drugs,2015-07-31,Warning Letter,471205
3004544153,Sipra Labs Limited,-,India,Drugs,2015-07-23,Warning Letter,431553
3010839113,"One Way Drug, LLC",Nevada,United States,Drugs,2015-07-22,Warning Letter,441276
3003802404,Mahendra Chemicals,-,India,Drugs,2015-07-13,Warning Letter,438517
3004769268,"Bernard A. Michlin, M.D.",California,United States,Drugs,2015-07-13,Warning Letter,471184
3006412304,"KRS Global Biotechnology, Inc",Florida,United States,Drugs,2015-07-06,Warning Letter,428467
